Indicator Name,Country Name,Year,Value
Regional Sales Manager SE,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Director National Field Sales,Payment Adjustmnet,2020,
Outside Sales Director - Central Canada,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive PQ Govt. Rep.,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Inside Sales Director,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager - Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Manager - ISR,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Retail Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Health Care Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
SMB Manager,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager SE,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Director National Field Sales,Payment Adjustmnet,2020,
Outside Sales Director - Central Canada,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive PQ Govt. Rep.,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Inside Sales Director,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager - Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Account Manager Hunter,Payment Adjustmnet,2020,
Inside Sales Manager - ISR,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Account Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Inside Sales Manager,Payment Adjustmnet,2020,
Inside Sales Representative,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Retail Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Health Care Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager AE,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Account Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
SMB Manager,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
SMB Representative,Payment Adjustmnet,2020,
Outside Sales Director,Payment Adjustmnet,2020,
Regional Sales Manager SE,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
Senior Sales Executive,Payment Adjustmnet,2020,
Sales Executive,Payment Adjustmnet,2020,
